,ds,iOS,iOS_pi_lower,iOS_pi_upper,web,web_pi_lower,web_pi_upper,Android,Android_pi_lower,Android_pi_upper,mobile_web,mobile_web_pi_lower,mobile_web_pi_upper,Total,Total_pi_lower,Total_pi_upper
272,2018-11-05,65881.71215820801,59018.68310808801,72650.33950458987,129170.14358179457,112788.44183350813,145840.80271443035,27951.488325293707,25276.945881788208,30671.84856291982,28628.634341864366,25150.157541549084,31768.992617182248,251631.97840716067,222234.22836493343,280931.9833991223
273,2018-11-06,65616.70185726738,59231.3118570806,72831.79146008327,129903.42150071122,112872.35308780537,147038.81882210693,28258.757376728605,25461.077862738075,31051.35462255121,28821.69250750614,25561.79677185983,32279.631063432495,252600.57324221334,223126.53957948388,283201.59596817393
274,2018-11-07,65349.60716172768,58634.409585021436,72623.58365076847,129996.25907817377,113935.4114186914,147741.39914695453,28286.33935809637,25700.730142071643,30904.35184087889,28184.810881383433,25070.719517064892,31648.265176464414,251817.01647938124,223341.27066284936,282917.5998150663
275,2018-11-08,64385.013319870384,57057.62660285376,70891.28704917963,126807.0451332641,110840.56014531657,143209.90043067196,27899.182659259117,25188.496076976753,30461.15371691559,27590.750775494253,23970.78091228021,31044.809964171367,246681.99188788788,217057.4637374273,275607.15116093855
276,2018-11-09,61729.53208275237,54959.41294437265,68671.26757331823,116056.76404355941,98537.62939821556,132144.08257432163,27040.593278608678,24499.658498359484,29590.814133743253,26513.81265094039,23262.353444575216,30051.886410364703,231340.70205586083,201259.05428552293,260458.05069174783
277,2018-11-10,58181.575072171385,51335.84656402521,65335.56473729699,86080.13067987494,68565.26194690003,102343.85396321834,25865.837190613835,23161.39608675744,28525.325208061287,25747.859974564642,22138.36227607069,29032.309871695023,195875.4029172248,165200.86687375337,225237.05378027164
278,2018-11-11,60879.23033784674,53918.4633187541,67206.70779626536,90769.53294742198,73092.40120029236,107826.35174539406,26447.605152020216,23832.11605340727,29189.097268190602,26933.36457463251,23393.71402645334,30291.590580100423,205029.73301192143,174236.69459890705,234513.74738995047
279,2018-11-12,65723.4984174899,58231.017071207985,72654.84086210464,131155.43486808316,115089.06060009378,147822.84104001484,28261.688469034994,25555.370305838664,30822.46871312577,28381.69188226241,25065.280592283958,31800.09979827527,253522.31363687047,223940.72856942442,283100.2504135205
280,2018-11-13,65753.72618970508,58774.04926963791,72629.04989321862,130720.96384040781,114282.51632188547,146896.64582508602,28676.159349209964,25844.60616429808,31345.182474434852,28548.755378386446,24927.76362356444,32024.10812596122,253699.60475770928,223828.9353793859,282894.9863187007
281,2018-11-14,65793.85124667444,58963.344587167325,73203.6150818948,129602.6189217989,112791.17406260643,145875.6632847837,28810.329446978438,26148.54437403478,31492.7724077607,27897.94123127984,24339.813394877678,31182.314509080585,252104.7408467316,222242.8764186862,281754.3652835198
282,2018-11-15,65139.741451607086,57711.562765810755,72471.56108621047,125183.11947211363,107794.27097905522,142130.9144659673,28526.13547059011,26009.224982064065,31334.22618330255,27301.923090018976,23626.306111160855,30867.017794141328,246150.9194843298,215141.3648380909,276803.71952962165
283,2018-11-16,62788.967906541875,55865.63235920053,70331.69366809282,113209.1266621527,97450.93184589334,130319.36005735146,27763.87102285723,24848.187375705013,30557.31327022008,26234.45738972555,22802.19728472431,29389.066437389727,229996.42298127737,200966.94886552318,260597.43343305407
284,2018-11-17,59530.83887843675,52792.839094095725,66770.33378334153,82041.81397340706,65670.94334459028,98890.83518630119,26675.875058621958,24020.319603515058,29280.48934048512,25488.435055359547,22006.18494627799,28836.653992370928,193736.9629658253,164490.28698847906,223778.3123024988
285,2018-11-18,62494.54259116503,55772.97969561926,69378.88801526166,85600.20233493931,68658.81626987345,103257.71962903575,27332.08163740672,24465.274085793615,29889.25863365023,26702.968223445336,23527.52442540561,30313.423065559204,202129.7947869564,172424.5944766919,232839.28934350685
286,2018-11-19,67572.64748498092,60262.42265692766,74681.66967630587,124940.92656975068,107745.69504765255,142336.37168620364,29205.777060759665,26540.139557594375,31773.659815122373,28187.728957445208,24803.57248779666,31466.292153260365,249907.08007293646,219351.82974997125,280257.99333089223
287,2018-11-20,67796.79051217917,61199.44532733562,75012.97499061939,123572.17181274047,107590.51761744646,140918.0268847806,29662.8556681128,26846.623229776196,32539.458669586365,28396.667503818826,24978.332085311005,31645.267598975348,249428.48549685127,220614.91825986927,280115.7281439617
288,2018-11-21,67984.1586912824,61342.791378903465,74737.98614662535,121653.7327106004,105539.46421805203,139909.26048052692,29820.84570106273,27198.02006275748,32396.644521001723,27791.008994461536,24541.913169534855,31291.4429073236,247249.74609740707,218622.1888292478,278335.3340554776
289,2018-11-22,67425.04151716575,60329.08245446649,73996.74062825696,116589.23125529237,98720.2675920855,132900.49394664753,29540.352119262912,26643.490834476823,32266.436458244574,27241.14623923249,24073.514391009907,30685.857261013603,240795.7711309535,209766.35527203872,269849.52829416265
290,2018-11-23,65112.78603074733,57567.87150035159,72277.72251215963,104143.24239776157,87300.70313786235,121085.22540946874,28760.833828165316,26135.9014878812,31488.536848819647,26218.516471499148,22970.205011987775,29925.662448366525,224235.37872817335,193974.6811380829,254777.14721881453
291,2018-11-24,61833.9765112711,54756.441963432415,69557.12911782143,72691.31990785405,56001.817108499854,88134.99890501608,27634.324312035293,24733.54036286145,30445.851147726804,25513.735345506328,22122.03784483376,29061.996101563836,187673.3560766668,157613.83727962748,217199.97527212815
292,2018-11-25,64716.6821184031,57133.281038844354,71375.38660420055,76162.85372153408,59639.336450060175,93920.27493524445,28230.999325112705,25506.314931248737,31016.602804117774,26763.764200527785,23357.480020123327,30338.103326271623,195874.29936557764,165636.41244027662,226650.3676698344
293,2018-11-26,69654.01764913421,62637.917085465946,76683.28043329797,115620.43986431304,98456.24866787404,133570.71709062596,30024.93709974644,27415.089939980426,32953.50031856816,28276.325025642345,24776.304930524377,31787.44864406155,243575.71963883605,213285.5606238448,274994.94648655364
294,2018-11-27,69679.84579254163,63248.283935952575,76896.3113570304,114573.51443748944,97238.66009640439,132155.83616683676,30383.36212944898,27784.411148150142,33054.18365703159,28503.688269804483,25095.820393739505,32011.65403654958,243140.41062928454,213367.1755742466,274117.9852174483
295,2018-11-28,69615.22524028046,62742.77938375733,76594.42789246659,113178.21532006138,96150.13427976824,131341.0502399193,30425.644143614492,27824.190231390516,33231.61876995747,27905.730212349394,24408.76567371177,30991.45276331654,241124.8149163057,211125.86956862785,272158.5496656599
296,2018-11-29,68755.8827405364,62010.37599974931,75578.56326482637,108829.51595816966,91656.50353380802,126082.81756225995,30014.69978281831,27306.612431322857,32620.96871506656,27351.875625111043,23827.729745053308,30952.738267690125,234951.97410663543,204801.2217099335,265235.087809843
297,2018-11-30,66102.04273738223,59293.15620382084,73460.35516770546,97278.3862909437,79856.5732214266,114057.29015139278,29092.715463560486,26497.163419777935,31768.1907916817,26313.012011901505,22558.68904134532,29747.805459555817,218786.15650378793,188205.5818863707,249033.64157033578
298,2018-12-01,62448.43969986326,55603.34289812363,69335.23394534067,66881.97633165856,49031.13271576745,83720.03359304677,27814.801829914773,25121.77381581075,30556.858556110845,25579.647529745584,22188.415568714252,28938.708898637473,182724.8653911822,151944.6649984161,212550.83499313577
299,2018-12-02,64932.360829205725,57716.51064621447,71797.31295837864,71546.75368867816,54363.23573562531,88360.889981865,28254.485186403697,25389.944123642974,30935.81240051963,26789.08783098599,23420.51319390906,30174.19957323499,191522.68753527358,160890.2036993918,221268.21491399826
300,2018-12-03,69456.96977062721,62440.26653578734,76311.45822740586,112308.27305328724,95958.70582836977,129196.0011465034,29889.38340154221,27101.23121144295,32479.93421337874,28249.845925828224,24819.09230655842,31788.01616221833,239904.47215128486,210319.29588215848,269775.40974950633
301,2018-12-04,69066.74612471458,61699.753600210446,76547.1020385224,112645.3229771684,95846.30701541694,130390.04643740456,30090.359604080088,27459.69082865941,32811.021005397866,28415.410327415153,25178.7754058251,31910.51294398636,240217.83903337823,210184.5268501119,271658.6824253112
302,2018-12-05,68593.65229790995,61671.99573236247,75534.57327575577,112680.40438472513,95799.98104148629,129623.50440374525,29980.427722701537,27471.202271969294,32715.218271091762,27747.26875968752,24398.566563620927,31194.140092589725,239001.75316502416,209341.74560943898,269067.4360431825
303,2018-12-06,67344.3135305791,60656.03244175814,74336.2492357354,109772.5731080287,92067.69476072988,127960.48313236084,29426.059914681424,26544.331132745017,32096.904493562168,27116.804155212078,23916.778940372147,30580.376104036426,233659.75070850126,203184.83727560518,264974.0129656948
304,2018-12-07,64329.5528443047,57195.41124832764,71251.5911918721,99635.38675549999,83219.60926398108,116070.92841262283,28372.816940153785,25987.45374416229,31115.501443997528,25997.150625343857,22563.833524411995,29444.80851037601,218334.9071653023,188966.30778088298,247882.82955886843
305,2018-12-08,60354.11423180824,53252.34399371791,67205.42936867618,70587.93435719525,54064.84828549672,89001.16110064411,26978.914406790394,24247.852867368536,29598.54582103004,25181.28326243096,21566.9916626176,28817.840205829194,183102.24625822483,153132.03680920077,214622.97649617953
306,2018-12-09,62564.429882067016,56232.46072663835,69856.15286895142,76498.86102744985,59102.11022803435,93531.54763356117,27320.632695052864,24545.033032357816,29730.598183572478,26309.119074458176,22661.261162282557,29604.389025817738,192693.0426790279,162540.86514931306,222722.6877119028
307,2018-12-10,66871.68982491882,59668.110953014024,73487.404961792,118367.04510508472,101992.83378483276,135213.5333169167,28877.92029013824,26224.863240555478,31599.3344508603,27691.84545692379,24306.958922527356,30995.663738023253,241808.50067706557,212192.76690092962,271295.93646759226
308,2018-12-11,66327.05597867332,59441.54478957641,73433.26618654365,119636.65147865693,102961.47283415243,136559.53323651513,29023.485837080967,26471.127270965688,31771.06060325555,27785.603944036146,24095.352531100078,31274.849872117476,242772.79723844738,212969.4974257946,273038.7098984318
309,2018-12-12,65767.63855401396,58527.26665471688,72294.43725106027,120398.4934172643,103975.44963406872,138087.17680247925,28881.65466634839,26239.369127221304,31485.741114591732,27054.429099888053,23792.757581907994,30479.36309614336,242102.2157375147,212534.8429979149,272346.71826427465
310,2018-12-13,64503.5261053255,57117.236757147075,71531.46699645776,117983.71309499559,101248.74688331851,134354.77957776803,28319.641186017267,25709.536140537304,30932.283863096844,26372.061879855028,23208.251466540176,30070.66474436607,237178.94226619336,207283.77124754307,266889.1951816887
311,2018-12-14,61547.215306183745,54315.945227358316,68931.46805783585,108082.49961811911,91550.37023780317,124562.2453458806,27283.159164341025,24541.893785243064,30109.589603469904,25213.727692417044,21817.242983511518,28548.872394784823,222126.60178106092,192225.4522339161,252152.17540197118
312,2018-12-15,57703.27686289965,50658.28859901988,64639.04245660774,78995.80264241053,63743.42746736204,95492.24470413673,25929.98338384929,23512.199931370844,28653.928890676765,24374.155436873338,20931.70406647085,27786.92200863165,187003.21832603283,158845.62006422362,216572.13806005288
313,2018-12-16,60116.11511461407,53271.628064254124,67219.3334328592,84579.93515651912,67269.58296919525,101066.92440379191,26335.370607402103,23600.240835817265,28931.75957474646,25494.617028511762,22240.640904876233,29084.69837649736,196526.03790704708,166382.09277414286,226302.71578789494
314,2018-12-17,64693.08007214624,57311.8974971202,72097.33175882207,125827.70641722805,109409.544204492,142305.2739877444,27977.689282774754,25275.194239190947,30604.687761991783,26887.205755736526,23527.57572460597,30392.984803966498,245385.68152788558,215524.21166540912,275400.2783125248
315,2018-12-18,64479.77284726381,57619.30153670685,71116.10430398572,126183.79492992349,109258.50121823167,144102.04782267992,28227.55258193865,25632.253505294564,30850.331912091908,27008.482821151283,23660.119926655287,30453.63614970737,245899.60318027725,216170.17618688836,276522.12018846493
316,2018-12-19,64306.16001961205,57246.84731832217,70759.88598403615,125746.28302798315,108250.96362177627,143218.78873523683,28206.72940129885,25565.948008192932,30883.491185274455,26322.393158117815,22763.04405902027,29659.987312471665,244581.56560701187,213826.80300731165,274522.1532170191
317,2018-12-20,63473.784520167406,56375.96027952696,70350.5633096928,121860.35586315111,104978.79348755257,138319.67482251208,27779.483229438876,25115.54962308132,30373.551810051467,25702.07066760397,22250.955609250806,28965.33973855198,238815.6942803614,208721.25899941166,268009.12968080834
318,2018-12-21,60985.41419204718,54629.24886451606,68198.25441264122,110236.87986865219,92184.94317995395,127080.10538134047,26888.259089800795,24201.876511547995,29824.472200595417,24621.623478111338,21159.12655863028,27967.939075654747,222732.17662861152,192175.1951146483,253070.7710702319
319,2018-12-22,57634.95846225554,50780.753662154704,64992.47999697311,79203.81883101822,63783.56241401735,95912.92245720123,25687.329947790175,23081.167597381795,28383.27517493447,23874.17542278419,20340.87105482252,27187.159028578353,186400.28266384813,157986.35472837638,216475.83665768718
